epoch #     train loss      train R2      test R2
 144   0.20398574761855295  0.836789071559906   0.49715882539749146
 145   0.17991591560152861  0.8560066223144531   0.49735307693481445
 146   0.19185814777245888  0.8460999131202698   0.4987070560455322
 147   0.21258381037757948  0.8298702239990234   0.5293492078781128
 148   0.19426234821096444  0.8452937006950378   0.5134626626968384
 149   0.20012982390247858  0.8399229645729065   0.48077064752578735
 150   0.24144392164471823  0.8070634603500366   0.4466942548751831
 151   0.1954635258477468  0.8431259393692017   0.47277599573135376
 152   0.1792482679279951  0.8565537929534912   0.494231641292572
 153   0.16977839114574286  0.8638176321983337   0.4925490617752075
 154   0.15419787426407522  0.8770166635513306   0.4824947714805603
 155   0.20610289523998895  0.8352997303009033   0.526260495185852
 156   0.2074758676955333  0.8339295387268066   0.4525219202041626
 157   0.17435214668512344  0.8602848052978516   0.46154671907424927
 158   0.15242086919263387  0.8777679204940796   0.4640613794326782
 159   0.14446495287120342  0.8840928077697754   0.4753355383872986
 160   0.14955176976628792  0.8807693123817444   0.4980292320251465
 161   0.14827889156265137  0.8809452652931213   0.4698665142059326
 162   0.13172182335685462  0.8943472504615784   0.4806128144264221
 163   0.1436401661963035  0.8855341076850891   0.46885305643081665
 164   0.16315260672798523  0.8693987131118774   0.46061187982559204
 165   0.12844031361433175  0.8973923921585083   0.4709663391113281
 166   0.13056319746642542  0.8953925371170044   0.4719544053077698
 167   0.1368602875333566  0.8913924098014832   0.4492332935333252
 168   0.1408548508412563  0.8874563574790955   0.44966429471969604
 169   0.12674380337389615  0.8988593816757202   0.4697350263595581
 170   0.14066999902327856  0.8874928951263428   0.4602247476577759
 171   0.13584108383227617  0.8912225365638733   0.4500877261161804
 172   0.12483507891496022  0.8998949527740479   0.46635645627975464
 173   0.13260958649409124  0.8940443992614746   0.47642332315444946
 174   0.13788837891740677  0.8895122408866882   0.47361332178115845
 175   0.11718404522308937  0.9060827493667603   0.4649741053581238
 176   0.11055776801628944  0.911851167678833   0.4438871145248413
 177   0.11022435114360772  0.9118867516517639   0.4461652636528015
 178   0.10652296990156174  0.9148178696632385   0.43543362617492676
 179   0.11884554652258372  0.9046746492385864   0.44447648525238037
 180   0.10517790464636607  0.9158854484558105   0.39901506900787354
