epoch #     train loss      train R2      test R2
 45   0.5975347220515593  0.5239033699035645   0.5100568532943726
 46   0.5739412307739258  0.5429616570472717   0.5011647939682007
 47   0.575459140424545  0.5425077676773071   0.510955810546875
 48   0.574058316839047  0.5448236465454102   0.4761500954627991
 49   0.6036382141785744  0.5196247696876526   0.5148968696594238
 50   0.5687935826105949  0.5506076812744141   0.5280048847198486
 51   0.5511461309133432  0.5606091022491455   0.5232735872268677
 52   0.5560011936303897  0.5567123889923096   0.4962393045425415
 53   0.6239506067373813  0.5054773092269897   0.4861263036727905
 54   0.5656318278648914  0.5491588115692139   0.5074135065078735
 55   0.5822614679733912  0.5366010665893555   0.5226148366928101
 56   0.5676492504202403  0.5491553544998169   0.5470994710922241
 57   0.5512770280624048  0.5610162615776062   0.5224252939224243
 58   0.5513877666149384  0.5606708526611328   0.5113382339477539
 59   0.5418085906750116  0.5699211359024048   0.5168473720550537
 60   0.5354896825857651  0.5740882158279419   0.5361509323120117
 61   0.5507025758807476  0.5624686479568481   0.531062662601471
 62   0.518352023493021  0.5864369869232178   0.5422923564910889
 63   0.517394418326708  0.5882091522216797   0.5580868721008301
 64   0.5274094807413908  0.5805622339248657   0.530231237411499
 65   0.532743425323413  0.5772861838340759   0.5371652841567993
 66   0.5361571227892851  0.5738310813903809   0.5188201069831848
 67   0.4955078103603461  0.605453372001648   0.5471916794776917
 68   0.5171090694956291  0.5902367234230042   0.4443052411079407
 69   0.5067503408361704  0.5962429046630859   0.545528769493103
 70   0.5128409029581608  0.5912673473358154   0.5374199151992798
 71   0.5012420979447854  0.599943995475769   0.5555868148803711
 72   0.5086535100753491  0.5965226888656616   0.5535650253295898
 73   0.5170302532422237  0.5880284309387207   0.5548738241195679
 74   0.5141529037784307  0.5908325910568237   0.5303846597671509
 75   0.49472897423383516  0.6061501502990723   0.5396548509597778
 76   0.5090806866303469  0.5958841443061829   0.520211398601532
 77   0.5087966309526027  0.594748854637146   0.5431920886039734
 78   0.49632286318601704  0.6050977110862732   0.4716026782989502
 79   0.4957338697635211  0.604496955871582   0.5623378157615662
 80   0.4767047176376367  0.6217414140701294   0.539975643157959
 81   0.4767539980701911  0.619860053062439   0.5499444007873535
 82   0.4793013361019966  0.6192697286605835   0.5469717979431152
 83   0.4751628515047905  0.6212048530578613   0.5492959022521973
 84   0.49350767926527905  0.6072399020195007   0.5551973581314087
 85   0.47370757697484434  0.6227754354476929   0.5521486401557922
 86   0.49329078579560304  0.609944224357605   0.5560654401779175
 87   0.4860899287920732  0.6147976517677307   0.5117098689079285
 88   0.4661135073655691  0.6280617713928223   0.5643404722213745
 89   0.46803951206115574  0.6308050751686096   0.5149608254432678
 90   0.4659242028227219  0.6285979747772217   0.5590687990188599
 91   0.47742788359904903  0.6210410594940186   0.5788611173629761
 92   0.45237338638458496  0.6395355463027954   0.5653250217437744
 93   0.4580433116509364  0.6359254121780396   0.5771193504333496
 94   0.45630842676529515  0.6359471082687378   0.5382025241851807
 95   0.4688146971166134  0.6266221404075623   0.5424132347106934
 96   0.46130158408330035  0.635043740272522   0.5388517379760742
 97   0.4473184482791485  0.6435390710830688   0.4862750172615051
 98   0.45859940139911115  0.6353046894073486   0.5646742582321167
 99   0.4507386472362738  0.6412906646728516   0.5552980303764343
 100   0.45691824456055957  0.6380059719085693   0.5657187700271606
 101   0.4482487293008046  0.6427221298217773   0.5838510990142822
 102   0.44298751356127936  0.646337628364563   0.5872888565063477
 103   0.44584030619798565  0.6462427377700806   0.5782268047332764
 104   0.4419896999994914  0.6483238935470581   0.5645571947097778
 105   0.45241612788194263  0.6416957974433899   0.5108166933059692
 106   0.4320962123381786  0.6589551568031311   0.5300509929656982
 107   0.4252579321081822  0.6623790264129639   0.5896577835083008
 108   0.44954776420043063  0.6422183513641357   0.5646445751190186
 109   0.43381902193411803  0.655109167098999   0.5518440008163452
 110   0.4441496483408488  0.6500638723373413   0.5623247623443604
 111   0.4246310551579182  0.6623151898384094   0.5733963251113892
 112   0.43241319881799894  0.6564762592315674   0.5753175020217896
 113   0.44220532992711437  0.6500149369239807   0.516488254070282
 114   0.4362311516052637  0.6529706716537476   0.5661935806274414
 115   0.4252353555116898  0.6619940400123596   0.5827195644378662
 116   0.41173187585977405  0.6721593141555786   0.5904909372329712
 117   0.4163994768109077  0.6680576801300049   0.5624327659606934
 118   0.41662341566422045  0.6691843867301941   0.5664153099060059
 119   0.41065836888857377  0.67364901304245   0.5472818613052368
 120   0.4298588304947584  0.6599133014678955   0.5200705528259277
 121   0.4297699584410741  0.6593407392501831   0.5858120322227478
 122   0.3918598454732161  0.6874489188194275   0.5732492804527283
 123   0.40645449570356273  0.6768823862075806   0.5487064123153687
 124   0.3988556326963963  0.6825474500656128   0.5873775482177734
 125   0.41384676557320815  0.6726257801055908   0.5893610715866089
 126   0.40203318267296523  0.6793369054794312   0.5885443687438965
 127   0.38756480182592684  0.6913607716560364   0.5630658864974976
 128   0.40101355161422336  0.6835225224494934   0.585128903388977
 129   0.39921515492292553  0.6821165084838867   0.5900402069091797
 130   0.39946127721132374  0.6817061901092529   0.5944831371307373
 131   0.39629064404811615  0.6848758459091187   0.5721638798713684
 132   0.39141800846808994  0.6883660554885864   0.5634937286376953
 133   0.40398200983420396  0.6798855066299438   0.5749729871749878
 134   0.39987828143132037  0.6816098093986511   0.5603039264678955
 135   0.374351835785768  0.7034868001937866   0.5497348308563232
 136   0.38424050034238744  0.6947222948074341   0.5642067790031433
 137   0.3836830739791577  0.6947446465492249   0.5794857740402222
 138   0.4201723148043339  0.665124773979187   0.5857689380645752
 139   0.38188373259244823  0.6954628229141235   0.5932885408401489
 140   0.38020586155546016  0.6964950561523438   0.5967954993247986
 141   0.36683064164259493  0.7088111639022827   0.5978410243988037
 142   0.3764474521844815  0.699760913848877   0.587051272392273
 143   0.3693984646636706  0.7086200714111328   0.588293194770813
 144   0.3663423527509738  0.7090001106262207   0.5826480984687805
 145   0.38245371327950406  0.6955710649490356   0.580032229423523
 146   0.3712394480139781  0.7039496898651123   0.5917169451713562
 147   0.3503906071568147  0.721331000328064   0.5713493227958679
 148   0.37131787282534134  0.7049632668495178   0.5845730304718018
 149   0.3553405723128563  0.717094361782074   0.576119065284729
 150   0.36196678915084934  0.7128137350082397   0.5819907188415527
 151   0.3413271095890265  0.7294155359268188   0.5592184662818909
 152   0.34131729488189405  0.7279452085494995   0.594379186630249
 153   0.3598170332037486  0.7137056589126587   0.572786808013916
 154   0.36181616744933986  0.7112974524497986   0.5476469397544861
 155   0.34697324610673463  0.7254427671432495   0.5948952436447144
 156   0.3434711458782355  0.7265678644180298   0.5807020664215088
 157   0.34128314619645095  0.7298098802566528   0.5757455825805664
 158   0.3603432334195345  0.7129348516464233   0.5849916934967041
 159   0.33228052044526124  0.7375994920730591   0.5911746025085449
 160   0.33784345107582897  0.7311971783638   0.5328515768051147
 161   0.34286871800820035  0.7274301052093506   0.5622191429138184
 162   0.32695189863443375  0.7399873733520508   0.57816481590271
 163   0.3287249064216247  0.7377762794494629   0.5714167952537537
 164   0.3398008981767373  0.7291277647018433   0.582726776599884
 165   0.3135779140851436  0.7499557733535767   0.5806605815887451
 166   0.31902837122862154  0.746322512626648   0.5746756792068481
 167   0.35045798323475397  0.7202184796333313   0.5529243350028992
 168   0.33228640239208174  0.7364790439605713   0.5426434278488159
 169   0.3164005472491949  0.7488746047019958   0.5599853992462158
 170   0.3043970435093611  0.7572968006134033   0.5900752544403076
 171   0.3045119903026483  0.7569094896316528   0.5952068567276001
 172   0.29729721246239466  0.7636376023292542   0.59353107213974
 173   0.29578374612789887  0.7649017572402954   0.5524458885192871
 174   0.32740887158956283  0.7402954697608948   0.5809828639030457
 175   0.30476657358499676  0.7609062790870667   0.5844310522079468
 176   0.31782360222095096  0.7471782565116882   0.5825759172439575
 177   0.3024580981104802  0.7599835991859436   0.5420410633087158
 178   0.304481411113953  0.7571086883544922   0.6020485162734985
 179   0.2915724762357198  0.7683745622634888   0.5817958116531372
 180   0.2986985726807362  0.7625789046287537   0.5855048894882202
 181   0.2962782493768594  0.7648209929466248   0.5615164041519165
 182   0.3137538377673198  0.7501404285430908   0.5841155648231506
 183   0.29855788002411526  0.763231098651886   0.570830225944519
 184   0.2932470568861717  0.7670804262161255   0.5754212141036987
 185   0.27610263992578554  0.7808496356010437   0.5846966505050659
 186   0.29185887368825764  0.7684284448623657   0.5814626216888428
 187   0.28944158936158204  0.7706455588340759   0.6027127504348755
 188   0.2604577226134447  0.7923781871795654   0.5929772853851318
 189   0.27071308220426243  0.7843174338340759   0.5832962989807129
 190   0.2902752742744409  0.7690703868865967   0.5906201601028442
 191   0.2768355827683058  0.7794387936592102   0.5733953714370728
 192   0.28600708805979824  0.7720276713371277   0.5684516429901123
 193   0.2800454596678416  0.7776082754135132   0.5714348554611206
 194   0.2816596894692152  0.7755729556083679   0.5751993060112
 195   0.25317893931880975  0.798626184463501   0.5317864418029785
 196   0.2585040773145663  0.7948005199432373   0.5647662878036499
 197   0.26175525985085046  0.7917953729629517   0.5412172079086304
 198   0.2687153202983049  0.7860063314437866   0.5742912888526917
 199   0.25229906691954684  0.79962158203125   0.5664297342300415
