epoch #     train loss      train R2      test R2
 56   0.6715036412844291  0.4671461582183838   0.43298137187957764
 57   0.7093058429085292  0.43665826320648193   0.2929314374923706
 58   0.6776234257297639  0.4614635705947876   0.3693467974662781
 59   0.65991222151579  0.4767569899559021   0.43132102489471436
 60   0.6344449772284582  0.4977990984916687   0.4289693236351013
 61   0.6592536463569372  0.4756771922111511   0.4074127674102783
 62   0.7048993408679962  0.4384737014770508   0.459531307220459
 63   0.6558706126151941  0.47982579469680786   0.45363396406173706
 64   0.6982854291414603  0.44583576917648315   0.39910727739334106
 65   0.659501490302575  0.47708529233932495   0.4240483045578003
 66   0.6261942654083936  0.5030534267425537   0.4319736957550049
 67   0.6085485716660818  0.517514705657959   0.43765902519226074
 68   0.6632507613454109  0.4729270339012146   0.39238566160202026
 69   0.6741300550026771  0.4643133282661438   0.4518294334411621
 70   0.6052681807524118  0.5189563035964966   0.46557193994522095
 71   0.6547623654970756  0.4799343943595886   0.47295892238616943
 72   0.6276075731103237  0.5016934275627136   0.46863389015197754
 73   0.6820911807127488  0.4583592414855957   0.45292454957962036
 74   0.6313291016297463  0.4981544613838196   0.4541902542114258
 75   0.615121453618392  0.5103431344032288   0.3874976634979248
 76   0.6325157231245285  0.4993659257888794   0.31640762090682983
 77   0.6382089509413793  0.49171197414398193   0.37160444259643555
 78   0.5828458185379322  0.5370794534683228   0.4386703372001648
 79   0.588890308753038  0.5308210849761963   0.4830123782157898
 80   0.5905072740637339  0.5314368605613708   0.47213590145111084
 81   0.5760768904135778  0.5434767007827759   0.42258864641189575
 82   0.6005740049175727  0.5257534980773926   0.43600010871887207
 83   0.5882076558012229  0.5323551893234253   0.3745150566101074
 84   0.6588460210806284  0.4758794903755188   0.33010274171829224
 85   0.6335339546203613  0.4957454800605774   0.43298304080963135
 86   0.5825224260871227  0.5369589328765869   0.47146207094192505
 87   0.5647238934269319  0.5513447523117065   0.4952772259712219
 88   0.643176838182486  0.48840558528900146   0.31835395097732544
 89   0.6121619131702644  0.5137573480606079   0.4915998578071594
 90   0.5770692708782661  0.5426328778266907   0.5074442625045776
 91   0.5937702896503302  0.529037594795227   0.4762359857559204
 92   0.5701679992370117  0.5480502247810364   0.5131291151046753
 93   0.5579239645829568  0.5568126440048218   0.5013036727905273
 94   0.5866545939292663  0.5333213806152344   0.48077940940856934
 95   0.5646434055689054  0.5516141653060913   0.3922964930534363
 96   0.6105148161833103  0.5156393051147461   0.5117954015731812
 97   0.5727713738496487  0.5474270582199097   0.5003842711448669
 98   0.5630242411906903  0.5554263591766357   0.49532783031463623
 99   0.564665311231063  0.5530359745025635   0.4856005907058716
 100   0.5960398343129035  0.5255646705627441   0.48312413692474365
 101   0.543565917855654  0.570275068283081   0.5094650983810425
 102   0.5478392510842054  0.5654386281967163   0.5078983902931213
 103   0.559045098721981  0.5558331608772278   0.5180662870407104
 104   0.5502580524637148  0.5627210736274719   0.4288996458053589
 105   0.5627594399146545  0.5554320812225342   0.5068328380584717
 106   0.5733822733163834  0.5431869029998779   0.2827755808830261
 107   0.5535618194784874  0.5594905614852905   0.5236315727233887
 108   0.5677679979648346  0.5513371229171753   0.3787274956703186
 109   0.5450463054271845  0.5665711164474487   0.5051364898681641
 110   0.5376942547468039  0.5720207691192627   0.5142117738723755
 111   0.5340745143401318  0.574891984462738   0.41656893491744995
 112   0.5177104530426172  0.588009238243103   0.5222489833831787
 113   0.5278677458946521  0.5807331800460815   0.48990607261657715
 114   0.5409955145456852  0.5702090263366699   0.4812905192375183
 115   0.5571361056123024  0.5576182007789612   0.506907045841217
 116   0.5409415998519995  0.5703861713409424   0.45156145095825195
 117   0.5697086398036052  0.5459396839141846   0.46484220027923584
 118   0.55881212078608  0.5553009510040283   0.4326297640800476
 119   0.5164187913521742  0.5892975330352783   0.5212451815605164
 120   0.5279804806296642  0.5812642574310303   0.5374177694320679
 121   0.5451350448987423  0.5667078495025635   0.5316607356071472
 122   0.5097035253659273  0.5955817103385925   0.48134106397628784
 123   0.5202177871878331  0.5876567363739014   0.503357470035553
 124   0.5567597198562745  0.5594043731689453   0.49879133701324463
 125   0.5231209137500861  0.5846993923187256   0.4803887605667114
 126   0.5623779862354963  0.5531784296035767   0.4950689673423767
 127   0.5106440625893764  0.5929630994796753   0.5239098072052002
 128   0.5491513300400513  0.5630550980567932   0.539034366607666
 129   0.5012620083796673  0.6016507148742676   0.5329688787460327
 130   0.5104878199024078  0.5932721495628357   0.4736168384552002
 131   0.5180775311130744  0.5898334980010986   0.5134356021881104
 132   0.5136987501994158  0.5917712450027466   0.53758704662323
 133   0.512653418458425  0.592858076095581   0.5372334718704224
 134   0.5058492651352515  0.5982488989830017   0.4741221070289612
 135   0.5296709321630306  0.5794014930725098   0.5293151140213013
 136   0.5060762493656232  0.5983511209487915   0.5130289793014526
 137   0.5129187794832083  0.5925653576850891   0.5031272172927856
 138   0.486083342287785  0.6127026081085205   0.5524108409881592
 139   0.4877536086699901  0.6118476390838623   0.5375463962554932
 140   0.5110870737295884  0.5935266017913818   0.5355491042137146
 141   0.5175487102988439  0.588833212852478   0.512548565864563
 142   0.5146817601261995  0.5917874574661255   0.44011449813842773
 143   0.5129662308937464  0.5939140319824219   0.5103745460510254
 144   0.5220667574650202  0.5853697061538696   0.48032093048095703
 145   0.4851276333897542  0.6139594316482544   0.5222678780555725
 146   0.5030979483555524  0.6002746820449829   0.5412958264350891
 147   0.4861925930166856  0.613442599773407   0.5127100348472595
 148   0.5254035166058785  0.581580400466919   0.3249385356903076
 149   0.523190207970448  0.5841555595397949   0.4625663757324219
 150   0.508143255725885  0.596291184425354   0.5046426057815552
 151   0.5127644475836021  0.5928759574890137   0.5403116941452026
 152   0.5703088740507761  0.5457184314727783   0.5043239593505859
 153   0.5149325269919175  0.5901278257369995   0.5419546365737915
 154   0.5279648422430723  0.5794501304626465   0.4221407175064087
 155   0.5057982231179873  0.5984877347946167   0.5316493511199951
 156   0.4715598756686235  0.6265010833740234   0.534028947353363
 157   0.5321951892513496  0.5761736035346985   0.5472193360328674
 158   0.4884976251767232  0.6112967729568481   0.5354608297348022
 159   0.5038271164282774  0.5996805429458618   0.5223257541656494
 160   0.5292094034644274  0.5798301696777344   0.49573618173599243
 161   0.49843548696774703  0.6030828952789307   0.5390170812606812
 162   0.4727383460371922  0.6248172521591187   0.5336719751358032
 163   0.46880224423530775  0.626575231552124   0.5491543412208557
 164   0.4832530464881506  0.6165716648101807   0.5265350341796875
 165   0.48333030251356274  0.6163824796676636   0.5397857427597046
 166   0.49960618160473996  0.6033709049224854   0.406586229801178
 167   0.5023652571134078  0.6011463403701782   0.5204946398735046
 168   0.4728530186873216  0.6237657070159912   0.5589203834533691
 169   0.4715584071400838  0.6257621049880981   0.5517054796218872
 170   0.4677972079087526  0.6276916265487671   0.5490830540657043
 171   0.4666243436244818  0.6288443803787231   0.5166491270065308
 172   0.4715910968490136  0.625081479549408   0.532126784324646
 173   0.4726491056573697  0.6241093873977661   0.5270965695381165
 174   0.48978397460320056  0.610693633556366   0.4680660367012024
 175   0.4852038052601692  0.6137847900390625   0.4875754117965698
 176   0.4528078948840117  0.6406334638595581   0.4428032636642456
 177   0.4816111060671317  0.6178757548332214   0.4614105820655823
 178   0.482280609699396  0.6201008558273315   0.5539172887802124
 179   0.4726528531083694  0.6245931386947632   0.5119932889938354
 180   0.5050453830223817  0.5990289449691772   0.525450587272644
 181   0.4846864571938148  0.6146928071975708   0.5136017799377441
 182   0.47921615284986985  0.6206403970718384   0.5571955442428589
 183   0.4521200857483424  0.6412602663040161   0.5085307359695435
 184   0.48887654890616733  0.6123213171958923   0.546582818031311
 185   0.4707650389426794  0.626671314239502   0.3966101408004761
 186   0.4590251107628529  0.6365715265274048   0.5324362516403198
 187   0.4891501248647005  0.6112982630729675   0.5263504385948181
 188   0.4462674300257976  0.6449718475341797   0.5128679275512695
 189   0.5074110391239325  0.5982189178466797   0.35760170221328735
 190   0.4873943214233105  0.6117562055587769   0.5236254930496216
 191   0.4588930079570183  0.6360796689987183   0.5517162084579468
 192   0.4549874128439488  0.6393297910690308   0.4864082932472229
 193   0.44787576718208116  0.6438050270080566   0.5482416152954102
 194   0.45368229903471774  0.6384501457214355   0.4833263158798218
 195   0.4585108892657818  0.6373400688171387   0.3549215793609619
 196   0.4647415551619652  0.6305710077285767   0.5421171188354492
 197   0.4904257758305623  0.609508752822876   0.5594058036804199
 198   0.4644788446334692  0.6306021213531494   0.5504992604255676
 199   0.4550960027636626  0.6378628015518188   0.5149209499359131
